28-09-2022 15:41:39 INFO     finished
27-09-2022 23:08:34 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on participant_recognition_watch_acc_.csv dataset
27-09-2022 23:09:05 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on participant_recognition_watch_acc_.csv dataset
27-09-2022 23:18:51 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on participant_recognition_watch_acc_watch_gyr_.csv dataset
27-09-2022 23:18:51 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on participant_recognition_watch_acc_watch_gyr_.csv dataset
27-09-2022 23:18:56 INFO     Computing cross validated metrics and confusion matrix for Random Forest on participant_recognition_watch_acc_watch_gyr_.csv dataset
27-09-2022 23:19:35 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on participant_recognition_watch_acc_watch_gyr_.csv dataset
27-09-2022 23:20:08 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on participant_recognition_watch_acc_watch_gyr_.csv dataset
27-09-2022 23:31:27 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on participant_recognition_watch_gyr_.csv dataset
27-09-2022 23:31:27 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on participant_recognition_watch_gyr_.csv dataset
27-09-2022 23:31:31 INFO     Computing cross validated metrics and confusion matrix for Random Forest on participant_recognition_watch_gyr_.csv dataset
27-09-2022 23:32:03 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on participant_recognition_watch_gyr_.csv dataset
27-09-2022 23:32:40 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on participant_recognition_watch_gyr_.csv dataset
27-09-2022 23:43:57 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_.csv dataset
27-09-2022 23:43:58 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_.csv dataset
27-09-2022 23:44:01 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_.csv dataset
27-09-2022 23:44:25 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_.csv dataset
27-09-2022 23:44:36 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_.csv dataset
27-09-2022 23:51:56 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
27-09-2022 23:51:56 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
27-09-2022 23:52:00 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
27-09-2022 23:52:30 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
27-09-2022 23:52:41 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 00:01:39 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:01:39 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:01:45 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:02:22 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:02:32 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:06:00 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:06:00 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:06:07 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:06:45 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:06:56 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:15:00 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 00:15:00 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 00:15:04 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 00:15:33 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 00:15:42 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 00:19:31 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:19:31 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:19:37 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:20:13 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:20:23 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:23:35 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 00:23:36 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 00:23:40 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 00:24:10 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 00:24:21 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 00:33:11 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 00:33:12 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 00:33:14 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 00:33:39 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 00:33:55 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 00:44:55 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:44:56 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:45:00 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:45:28 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:45:38 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 00:50:51 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:50:52 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:50:58 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:51:34 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:51:44 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 00:57:03 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:57:04 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:57:08 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:57:40 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 00:57:53 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 01:11:46 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 01:11:46 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 01:11:49 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 01:12:10 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 01:12:20 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 01:18:23 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:18:23 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:18:27 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:18:56 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:19:07 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:25:05 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on mixed_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 01:25:06 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on mixed_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 01:25:08 INFO     Computing cross validated metrics and confusion matrix for Random Forest on mixed_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 01:25:32 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on mixed_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 01:25:47 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on mixed_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 01:37:53 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 01:37:54 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 01:37:55 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 01:38:04 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 01:38:07 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 01:41:27 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 01:41:27 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 01:41:29 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 01:41:41 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 01:41:43 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 01:44:53 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:44:53 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:44:56 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:45:10 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:45:12 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:46:30 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 01:46:30 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 01:46:32 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 01:46:47 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 01:46:50 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 01:48:59 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 01:49:00 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 01:49:01 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 01:49:13 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 01:49:16 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 01:50:35 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:50:36 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:50:38 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:50:52 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:50:55 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 01:52:10 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 01:52:10 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 01:52:12 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 01:52:23 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 01:52:26 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_acc_watch_gyr_.csv dataset
28-09-2022 01:54:56 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 01:54:57 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 01:54:58 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 01:55:08 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 01:55:12 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_gyr_.csv dataset
28-09-2022 01:59:28 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:59:28 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:59:30 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:59:42 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 01:59:44 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:01:43 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:01:44 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:01:46 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:02:00 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:02:03 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_gyr_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:03:31 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:03:31 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:03:33 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:03:46 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:03:50 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:08:51 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:08:51 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:08:52 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:09:01 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:09:03 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_watch_acc_.csv dataset
28-09-2022 02:11:02 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:11:02 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:11:04 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:11:15 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:11:17 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:13:17 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on pocket_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:13:17 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on pocket_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:13:18 INFO     Computing cross validated metrics and confusion matrix for Random Forest on pocket_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:13:28 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on pocket_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:13:32 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on pocket_solo_activity_recognition_watch_gyr_.csv dataset
28-09-2022 02:17:52 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 02:17:52 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 02:17:53 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 02:18:04 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 02:18:08 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_.csv dataset
28-09-2022 02:21:44 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 02:21:44 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 02:21:46 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 02:22:01 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 02:22:04 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_phone_gyr_.csv dataset
28-09-2022 02:25:57 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:25:57 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:26:00 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:26:16 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:26:18 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_acc_.csv dataset
28-09-2022 02:27:15 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:27:15 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:27:18 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:27:35 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:27:38 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_phone_gyr_watch_gyr_.csv dataset
28-09-2022 02:29:51 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 02:29:51 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 02:29:53 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 02:30:06 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 02:30:08 INFO     Computing cross validated metrics and confusion matrix for Multi-layer Perceptron on strap_solo_activity_recognition_phone_acc_watch_acc_.csv dataset
28-09-2022 02:31:07 INFO     Computing cross validated metrics and confusion matrix for Naive Bayes on strap_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:31:07 INFO     Computing cross validated metrics and confusion matrix for Decision Tree on strap_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:31:10 INFO     Computing cross validated metrics and confusion matrix for Random Forest on strap_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
28-09-2022 02:31:26 INFO     Computing cross validated metrics and confusion matrix for Support Vector Machine on strap_solo_activity_recognition_phone_acc_watch_acc_watch_gyr_.csv dataset
